game_id,team_id,time_on_ice,pim,shots,saves,power_play_saves,short_handed_saves,goals_against,save_percentage
2022020891,23,60:00:00,0.0,37,35,4,1,2,0.945945946
2022020891,4,57:47:00,0.0,21,17,0,0,4,0.80952381
2022020892,26,64:32:00,0.0,32,27,6,0,5,0.84375
2022020892,53,48:45:00,0.0,23,23,5,0,0,1.0
2022020892,53,15:48,0.0,14,9,1,0,5,0.642857143
2022020893,28,57:44:00,0.0,30,27,0,0,3,0.9
2022020893,7,60:00:00,0.0,35,33,3,2,2,0.942857143
2022020894,55,60:00:00,0.0,23,21,1,0,2,0.913043478
2022020894,17,57:28:00,0.0,26,22,1,0,4,0.846153846
2022020895,54,60:00:00,0.0,24,20,3,1,4,0.833333333
2022020895,14,59:38:00,0.0,25,21,3,0,4,0.84
2022020896,30,60:00:00,0.0,26,23,5,0,3,0.884615385
2022020896,18,58:57:00,0.0,35,31,7,2,4,0.885714286
2022020897,9,60:00:00,0.0,32,30,7,2,2,0.9375
2022020897,19,59:31:00,0.0,34,27,6,4,7,0.794117647
2022020898,21,64:38:00,0.0,40,35,1,2,5,0.875
2022020898,22,64:09:00,0.0,42,36,9,0,6,0.857142857
2022020899,16,60:00:00,0.0,35,32,2,0,3,0.914285714
2022020899,10,58:22:00,0.0,27,23,2,0,4,0.851851852
2022020900,1,59:57:00,0.0,25,23,2,1,2,0.92
2022020900,52,59:34:00,0.0,28,25,1,0,3,0.892857143
2022020901,53,62:00:00,0.0,36,34,8,0,2,0.944444444
2022020901,29,62:00:00,0.0,25,22,0,1,3,0.88
2022020902,13,61:42:00,0.0,32,29,5,1,3,0.90625
2022020902,24,61:42:00,0.0,55,51,4,0,4,0.927272727
2022020903,6,59:45:00,0.0,31,30,1,2,1,0.967741935
2022020903,9,57:12:00,0.0,32,29,9,0,3,0.90625
2022020904,20,58:20:00,0.0,22,18,3,0,4,0.818181818
2022020904,4,60:00:00,0.0,35,32,5,1,3,0.914285714
2022020905,28,59:46:00,0.0,26,26,1,2,0,1.0
2022020905,55,60:00:00,0.0,23,20,2,0,4,0.869565217
2022020906,5,58:28:00,0.0,31,28,4,1,3,0.903225806
2022020906,2,60:00:00,0.0,46,44,4,1,2,0.956521739
2022020907,3,59:48:00,0.0,21,17,1,0,4,0.80952381
2022020907,52,60:00:00,0.0,51,50,10,0,1,0.980392157
2022020908,14,60:00:00,0.0,25,24,5,1,1,0.96
2022020908,24,59:43:00,0.0,44,38,8,2,6,0.863636364
2022020909,15,57:09:00,0.0,25,22,4,3,3,0.88
2022020909,17,60:00:00,0.0,27,26,3,0,1,0.962962963
2022020910,1,59:50:00,0.0,17,13,2,1,4,0.764705882
2022020910,8,60:00:00,0.0,40,38,7,1,2,0.95
2022020911,12,60:00:00,0.0,36,35,5,0,1,0.972222222
2022020911,19,58:16:00,0.0,36,32,0,0,4,0.888888889
2022020912,7,12:09,0.0,10,6,0,0,4,0.6
2022020912,7,46:29:00,0.0,18,17,3,0,1,0.944444444
2022020912,10,60:00:00,0.0,32,29,0,0,3,0.90625
2022020913,30,59:23:00,0.0,34,33,0,1,1,0.970588235
2022020913,26,57:41:00,0.0,20,18,4,1,2,0.9
2022020914,18,64:39:00,0.0,39,35,7,0,4,0.897435897
2022020914,23,61:17:00,0.0,26,22,4,0,4,0.846153846
2022020915,16,63:43:00,0.0,36,34,1,0,2,0.944444444
2022020915,54,65:00:00,0.0,39,37,4,1,2,0.948717949
2022020916,22,59:38:00,0.0,26,24,5,2,2,0.923076923
2022020916,4,57:11:00,0.0,26,23,4,0,3,0.884615385
2022020917,2,60:00:00,0.0,26,25,5,1,1,0.961538462
2022020917,52,57:52:00,0.0,22,20,4,0,2,0.909090909
2022020918,25,57:42:00,0.0,23,19,0,1,4,0.826086957
2022020918,16,60:00:00,0.0,32,29,2,0,3,0.90625
2022020919,53,60:00:00,0.0,51,45,6,1,6,0.882352941
2022020919,20,59:31:00,0.0,14,12,1,0,3,0.857142857
2022020920,15,57:57:00,0.0,20,17,4,0,3,0.85
2022020920,24,60:00:00,0.0,43,41,7,1,2,0.953488372
2022020921,14,61:41:00,0.0,23,17,2,0,6,0.739130435
2022020921,7,61:41:00,0.0,41,36,7,0,5,0.87804878
2022020922,5,20:00,0.0,15,14,0,2,1,0.933333333
2022020922,5,39:50:00,0.0,29,23,2,1,6,0.793103448
2022020922,22,60:00:00,0.0,24,22,3,0,2,0.916666667
2022020923,1,61:54:00,0.0,22,19,2,0,3,0.863636364
2022020923,26,62:30:00,0.0,32,28,4,1,4,0.875
2022020924,29,57:01:00,0.0,25,23,0,0,2,0.92
2022020924,30,60:00:00,0.0,30,30,3,1,0,1.0
2022020925,17,60:00:00,0.0,31,30,5,2,1,0.967741935
2022020925,3,60:00:00,0.0,23,19,3,1,4,0.826086957
2022020926,19,64:45:00,0.0,41,38,6,0,3,0.926829268
2022020926,23,63:20:00,0.0,22,20,5,2,2,0.909090909
2022020927,55,58:32:00,0.0,33,27,1,0,6,0.818181818
2022020927,6,60:00:00,0.0,41,36,5,0,5,0.87804878
2022020928,54,60:42:00,0.0,28,25,8,1,3,0.892857143
2022020928,20,59:46:00,0.0,29,25,2,1,4,0.862068966
2022020929,28,59:23:00,0.0,31,25,2,3,6,0.806451613
2022020929,18,60:00:00,0.0,24,22,3,1,2,0.916666667
2022020930,13,56:59:00,0.0,33,30,5,0,3,0.909090909
2022020930,7,60:00:00,0.0,50,49,6,1,1,0.98
2022020931,10,61:03:00,0.0,25,24,3,1,1,0.96
2022020931,30,60:44:00,0.0,24,22,3,0,2,0.916666667
2022020932,4,60:00:00,0.0,31,26,5,0,5,0.838709677
2022020932,8,60:00:00,0.0,26,24,0,0,2,0.923076923
2022020933,12,60:00:00,0.0,32,32,9,0,0,1.0
2022020933,9,59:01:00,0.0,29,26,0,2,3,0.896551724
2022020934,2,58:38:00,0.0,28,26,2,0,3,0.928571429
2022020934,26,60:00:00,0.0,18,16,2,0,2,0.888888889
2022020935,52,20:00,0.0,10,10,2,2,0,1.0
2022020935,52,40:00:00,0.0,26,21,3,1,5,0.807692308
2022020935,21,60:00:00,0.0,27,26,2,0,1,0.962962963
2022020936,29,59:33:00,0.0,47,42,5,0,5,0.893617021
2022020936,22,25:56:00,0.0,14,10,3,0,4,0.714285714
2022020936,22,32:12:00,0.0,12,10,2,0,2,0.833333333
2022020937,15,60:00:00,0.0,26,23,2,1,3,0.884615385
2022020937,3,40:00:00,0.0,22,17,2,0,5,0.772727273
2022020937,3,19:57,0.0,5,4,0,0,1,0.8
2022020938,12,58:16:00,0.0,16,13,3,0,3,0.8125
2022020938,24,60:00:00,0.0,53,51,8,1,2,0.962264151
2022020939,23,59:27:00,0.0,34,32,6,1,2,0.941176471
2022020939,6,60:00:00,0.0,27,26,4,0,1,0.962962963
2022020940,8,59:48:00,0.0,22,17,0,1,5,0.772727273
2022020940,9,60:00:00,0.0,32,30,4,1,2,0.9375
2022020941,1,60:00:00,0.0,23,23,1,0,0,1.0
2022020941,4,60:00:00,0.0,36,29,2,0,7,0.805555556
2022020942,17,58:56:00,0.0,17,15,0,3,2,0.882352941
2022020942,14,59:54:00,0.0,45,45,6,2,0,1.0
2022020943,19,61:16:00,0.0,48,45,6,1,3,0.9375
2022020943,5,61:16:00,0.0,27,25,4,1,2,0.925925926
2022020944,21,60:00:00,0.0,29,28,2,2,1,0.965517241
2022020944,20,59:38:00,0.0,22,18,0,0,4,0.818181818
2022020945,54,65:00:00,0.0,43,41,8,0,2,0.953488372
2022020945,25,63:23:00,0.0,43,41,9,1,2,0.953488372
2022020946,28,64:51:00,0.0,35,32,7,1,3,0.914285714
2022020946,16,65:00:00,0.0,48,45,2,1,3,0.9375
2022020947,7,60:00:00,0.0,30,26,1,2,4,0.866666667
2022020947,15,30:07:00,0.0,19,14,0,0,5,0.736842105
2022020947,15,29:53:00,0.0,18,16,4,0,2,0.888888889
2022020948,30,64:40:00,0.0,24,22,1,0,2,0.916666667
2022020948,29,64:40:00,0.0,44,41,4,2,3,0.931818182
2022020949,52,57:09:00,0.0,23,20,1,0,3,0.869565217
2022020949,2,60:00:00,0.0,23,23,5,0,0,1.0
2022020950,3,60:00:00,0.0,28,26,4,0,2,0.928571429
2022020950,26,36:23:00,0.0,14,12,2,0,2,0.857142857
2022020950,26,23:37,0.0,7,4,0,0,3,0.571428571
2022020951,5,60:00:00,0.0,29,26,2,0,3,0.896551724
2022020951,14,60:00:00,0.0,36,29,2,1,7,0.805555556
2022020952,53,60:00:00,0.0,34,28,4,0,6,0.823529412
2022020952,18,60:00:00,0.0,27,25,3,0,2,0.925925926
2022020953,55,35:32:00,0.0,12,11,0,0,1,0.916666667
2022020953,55,24:13:00,0.0,21,17,5,0,4,0.80952381
2022020953,10,60:00:00,0.0,27,26,6,0,1,0.962962963
2022020954,22,59:48:00,0.0,28,25,8,0,3,0.892857143
2022020954,6,59:44:00,0.0,24,22,0,1,2,0.916666667
2022020955,25,60:48:00,0.0,21,16,4,1,5,0.761904762
2022020955,23,60:48:00,0.0,38,34,12,1,4,0.894736842
2022020956,21,60:00:00,0.0,31,31,1,0,0,1.0
2022020956,54,59:43:00,0.0,33,31,2,0,2,0.939393939
2022020957,24,59:50:00,0.0,26,24,3,0,2,0.923076923
2022020957,16,58:34:00,0.0,33,29,8,2,4,0.878787879
2022020958,7,59:41:00,0.0,35,31,3,0,4,0.885714286
2022020958,29,60:00:00,0.0,41,38,6,1,3,0.926829268
2022020959,9,60:00:00,0.0,17,16,5,0,1,0.941176471
2022020959,17,60:00:00,0.0,27,21,6,2,6,0.777777778
2022020960,14,56:29:00,0.0,40,37,6,1,3,0.925
2022020960,13,60:00:00,2.0,29,28,5,0,1,0.965517241
2022020961,52,63:57:00,0.0,37,32,6,2,5,0.864864865
2022020961,26,65:00:00,0.0,31,26,3,0,5,0.838709677
2022020962,30,65:00:00,0.0,40,39,0,1,1,0.975
2022020962,2,65:00:00,0.0,31,30,3,0,1,0.967741935
2022020963,18,58:37:00,0.0,33,31,4,0,2,0.939393939
2022020963,5,59:46:00,0.0,25,24,5,1,1,0.96
2022020964,19,58:04:00,0.0,25,21,4,1,4,0.84
2022020964,55,60:00:00,0.0,25,22,4,0,3,0.88
2022020965,20,43:29:00,0.0,15,13,2,2,2,0.866666667
2022020965,20,20:00,0.0,5,3,1,0,2,0.6
2022020965,6,64:23:00,0.0,57,54,7,3,3,0.947368421
2022020966,53,60:00:00,0.0,24,23,3,0,1,0.958333333
2022020966,16,60:00:00,0.0,33,29,2,0,4,0.878787879
2022020967,28,57:38:00,0.0,31,29,4,0,2,0.935483871
2022020967,8,59:50:00,0.0,39,38,5,0,1,0.974358974
2022020968,4,62:32:00,0.0,25,22,0,3,3,0.88
2022020968,3,62:32:00,0.0,28,26,0,0,2,0.928571429
2022020969,22,60:00:00,0.0,28,26,3,2,2,0.928571429
2022020969,10,60:00:00,0.0,32,27,3,0,5,0.84375
2022020970,25,59:36:00,0.0,20,18,3,2,2,0.9
2022020970,53,57:26:00,0.0,41,37,8,1,4,0.902439024
2022020971,21,57:42:00,0.0,28,22,1,1,6,0.785714286
2022020971,1,18:34,0.0,12,12,1,0,0,1.0
2022020971,1,41:26:00,0.0,19,14,0,0,5,0.736842105
2022020972,54,60:00:00,0.0,26,24,0,0,2,0.923076923
2022020972,12,57:58:00,0.0,20,17,0,0,3,0.85
2022020973,24,61:09:00,0.0,39,36,6,3,3,0.923076923
2022020973,15,61:09:00,0.0,23,21,2,0,2,0.913043478
2022020974,6,60:00:00,0.0,27,26,5,0,1,0.962962963
2022020974,7,58:58:00,2.0,40,35,8,1,5,0.875
2022020975,13,58:18:00,0.0,23,21,0,0,2,0.913043478
2022020975,18,60:00:00,0.0,31,30,0,0,1,0.967741935
2022020976,3,57:38:00,0.0,33,29,4,1,4,0.878787879
2022020976,9,60:00:00,0.0,32,29,11,0,3,0.90625
2022020977,14,62:13:00,0.0,32,27,9,1,5,0.84375
2022020977,5,62:13:00,0.0,31,27,5,2,4,0.870967742
2022020978,17,63:12:00,0.0,37,32,6,1,5,0.864864865
2022020978,55,22:59,0.0,12,9,0,0,3,0.75
2022020978,55,40:23:00,0.0,17,16,4,1,1,0.941176471
2022020979,16,58:15:00,0.0,34,31,4,0,3,0.911764706
2022020979,25,60:00:00,0.0,21,19,3,0,2,0.904761905
2022020980,20,59:08:00,0.0,34,32,4,2,2,0.941176471
2022020980,10,60:00:00,0.0,26,25,1,2,1,0.961538462
2022020981,23,58:15:00,0.0,36,34,8,1,2,0.944444444
2022020981,30,59:14:00,0.0,22,21,4,2,1,0.954545455
2022020982,26,59:19:00,0.0,21,19,5,0,2,0.904761905
2022020982,8,58:29:00,0.0,33,30,7,0,3,0.909090909
2022020983,28,59:09:00,0.0,22,17,1,0,5,0.772727273
2022020983,19,60:00:00,0.0,25,22,4,1,3,0.88
2022020984,29,59:08:00,0.0,34,31,5,0,3,0.911764706
2022020984,55,60:00:00,0.0,23,21,6,0,2,0.913043478
2022020985,22,59:42:00,0.0,28,25,2,5,3,0.892857143
2022020985,52,20:00,0.0,9,7,4,0,2,0.777777778
2022020985,52,40:00:00,0.0,24,20,6,2,4,0.833333333
2022020986,53,59:07:00,0.0,42,36,7,2,6,0.857142857
2022020986,12,59:56:00,0.0,18,17,4,1,1,0.944444444
2022020987,24,60:00:00,0.0,28,26,3,0,2,0.928571429
2022020987,8,57:28:00,0.0,33,30,3,1,3,0.909090909
2022020988,54,65:00:00,0.0,50,47,1,1,3,0.94
2022020988,1,64:48:00,0.0,27,24,4,1,3,0.888888889
2022020989,2,59:58:00,0.0,23,22,2,1,1,0.956521739
2022020989,17,59:23:00,0.0,36,32,3,0,4,0.888888889
2022020990,7,60:00:00,0.0,38,34,7,0,4,0.894736842
2022020990,4,60:00:00,0.0,28,28,0,2,0,1.0
2022020991,6,59:55:00,0.0,26,24,3,2,2,0.923076923
2022020991,3,58:41:00,0.0,24,20,5,2,4,0.833333333
2022020992,13,60:00:00,0.0,32,31,4,2,1,0.96875
2022020992,5,59:46:00,0.0,42,38,12,1,4,0.904761905
2022020993,28,60:00:00,0.0,30,22,4,0,8,0.733333333
2022020993,15,60:00:00,0.0,41,38,10,1,3,0.926829268
2022020994,9,59:47:00,0.0,21,19,3,0,2,0.904761905
2022020994,29,36:56:00,0.0,16,15,1,1,1,0.9375
2022020994,29,23:04,0.0,23,19,1,0,4,0.826086957
2022020995,52,60:00:00,0.0,35,30,2,0,5,0.857142857
2022020995,22,58:39:00,0.0,38,32,5,0,6,0.842105263
2022020996,23,60:00:00,0.0,37,36,7,0,1,0.972972973
2022020996,10,58:54:00,0.0,24,20,2,0,4,0.833333333
2022020997,25,59:56:00,0.0,35,32,4,4,3,0.914285714
2022020997,21,27:57:00,0.0,9,8,1,0,1,0.888888889
2022020997,21,31:39:00,0.0,19,14,2,0,5,0.736842105
2022020998,16,58:28:00,0.0,24,22,2,0,2,0.916666667
2022020998,18,59:09:00,0.0,28,27,5,2,1,0.964285714
2022020999,20,60:00:00,0.0,33,30,2,1,3,0.909090909
2022020999,30,60:00:00,0.0,31,31,3,1,0,1.0
2022021000,26,59:39:00,0.0,26,24,5,1,2,0.923076923
2022021000,19,59:49:00,0.0,37,34,3,1,3,0.918918919
2022021001,12,60:00:00,0.0,14,14,3,0,0,1.0
2022021001,14,59:29:00,0.0,38,32,8,2,6,0.842105263
2022021002,4,60:00:00,0.0,26,25,3,1,1,0.961538462
2022021002,17,59:31:00,0.0,36,34,7,0,2,0.944444444
2022021003,54,60:00:00,0.0,28,25,5,0,3,0.892857143
2022021003,8,58:38:00,0.0,28,24,1,1,4,0.857142857
2022021004,53,60:23:00,0.0,40,35,0,0,5,0.875
2022021004,1,60:23:00,0.0,29,25,3,0,4,0.862068966
2022021005,21,61:24:00,0.0,35,32,9,1,3,0.914285714
2022021005,55,60:55:00,0.0,23,21,4,1,2,0.913043478
2022021006,7,58:20:00,0.0,37,34,5,0,3,0.918918919
2022021006,22,60:00:00,0.0,39,37,5,0,2,0.948717949
2022021007,52,61:14:00,0.0,24,21,4,1,3,0.875
2022021007,28,59:43:00,0.0,38,36,7,3,2,0.947368421
2022021008,25,59:53:00,0.0,37,33,8,1,5,0.891891892
2022021008,20,59:47:00,0.0,33,29,3,2,4,0.878787879
2022021009,16,60:00:00,0.0,35,35,5,4,0,1.0
2022021009,9,59:35:00,0.0,21,16,3,1,5,0.761904762
2022021010,23,64:25:00,0.0,32,29,2,0,3,0.90625
2022021010,18,65:00:00,0.0,29,26,5,0,3,0.896551724
2022021011,26,60:00:00,0.0,22,20,4,1,2,0.909090909
2022021011,15,58:00:00,0.0,40,37,4,0,3,0.925
2022021012,8,65:00:00,0.0,39,36,1,1,3,0.923076923
2022021012,12,45:00:00,0.0,14,13,0,0,1,0.928571429
2022021012,12,20:00,0.0,10,8,0,0,2,0.8
2022021013,5,40:08:00,0.0,15,15,2,0,0,1.0
2022021013,5,22:37,0.0,12,8,3,0,4,0.666666667
2022021013,29,42:45:00,0.0,40,35,3,1,5,0.875
2022021013,29,20:00,0.0,7,7,0,1,0,1.0
2022021014,14,60:00:00,0.0,35,33,4,2,2,0.942857143
2022021014,4,59:53:00,0.0,39,34,6,2,5,0.871794872
2022021015,1,57:56:00,0.0,25,21,1,0,4,0.84
2022021015,10,59:16:00,0.0,33,30,4,0,3,0.909090909
2022021016,13,60:00:00,0.0,23,22,4,1,1,0.956521739
2022021016,54,58:02:00,0.0,34,32,1,2,2,0.941176471
2022021017,2,59:20:00,0.0,24,22,0,0,2,0.916666667
2022021017,7,57:28:00,0.0,39,36,3,1,3,0.923076923
2022021018,30,65:00:00,0.0,26,26,3,3,0,1.0
2022021018,20,65:00:00,0.0,40,40,7,4,0,1.0
2022021019,21,60:00:00,0.0,13,13,2,1,0,1.0
2022021019,28,22:45,0.0,24,19,2,0,5,0.791666667
2022021019,28,37:15:00,2.0,19,18,7,2,1,0.947368421
2022021020,53,60:00:00,0.0,42,40,8,1,2,0.952380952
2022021020,19,59:55:00,0.0,27,21,1,3,6,0.777777778
2022021021,55,60:00:00,0.0,22,20,2,0,2,0.909090909
2022021021,24,58:42:00,0.0,30,26,3,2,4,0.866666667
2022021022,17,59:47:00,0.0,20,17,3,0,3,0.85
2022021022,16,57:37:00,0.0,41,37,4,1,4,0.902439024
2022021023,52,58:54:00,0.0,22,19,0,1,3,0.863636364
2022021023,30,60:00:00,0.0,48,46,6,0,2,0.958333333
2022021024,23,60:20:00,0.0,22,20,1,0,2,0.909090909
2022021024,24,60:20:00,0.0,34,31,0,0,3,0.911764706
2022021025,7,60:00:00,2.0,49,39,5,1,10,0.795918367
2022021025,25,60:00:00,0.0,29,25,2,0,4,0.862068966
2022021026,6,58:09:00,0.0,22,19,1,2,3,0.863636364
2022021026,22,60:00:00,0.0,28,26,0,0,2,0.928571429
2022021027,5,61:48:00,0.0,28,24,8,1,4,0.857142857
2022021027,2,60:19:00,0.0,36,33,2,1,3,0.916666667
2022021028,8,65:00:00,0.0,33,30,4,2,3,0.909090909
2022021028,3,65:00:00,0.0,26,23,2,1,3,0.884615385
2022021029,15,65:00:00,0.0,40,38,5,0,2,0.95
2022021029,1,64:45:00,0.0,22,20,3,0,2,0.909090909
2022021030,12,59:45:00,0.0,19,19,0,2,0,1.0
2022021030,4,57:53:00,0.0,29,28,5,0,1,0.965517241
2022021031,14,61:15:00,0.0,21,17,3,3,4,0.80952381
2022021031,54,63:09:00,0.0,37,34,2,0,3,0.918918919
2022021032,19,60:00:00,0.0,34,32,6,0,2,0.941176471
2022021032,28,59:06:00,0.0,30,26,2,3,4,0.866666667
2022021033,21,58:43:00,0.0,30,26,2,2,4,0.866666667
2022021033,26,60:00:00,0.0,30,28,1,0,2,0.933333333
2022021034,53,59:58:00,0.0,40,39,9,1,1,0.975
2022021034,18,55:22:00,0.0,42,39,3,2,3,0.928571429
2022021035,55,58:24:00,0.0,31,26,10,1,5,0.838709677
2022021035,9,60:00:00,0.0,33,29,2,1,4,0.878787879
2022021036,13,62:25:00,0.0,24,21,3,0,3,0.875
2022021036,16,60:36:00,0.0,43,39,6,3,4,0.906976744
2022021037,20,58:29:00,0.0,17,15,0,0,2,0.882352941
2022021037,24,60:00:00,0.0,37,36,4,0,1,0.972972973
2022021038,6,60:00:00,0.0,31,29,5,1,2,0.935483871
2022021038,17,57:42:00,0.0,38,35,7,2,3,0.921052632
2022021039,5,60:00:00,0.0,32,31,10,0,1,0.96875
2022021039,4,58:36:00,0.0,31,27,9,1,4,0.870967742
2022021040,7,62:02:00,0.0,26,24,7,0,2,0.923076923
2022021040,3,61:53:00,0.0,33,32,2,0,1,0.96969697
2022021041,21,61:08:00,0.0,20,18,4,0,2,0.9
2022021041,53,61:38:00,0.0,44,41,6,0,3,0.931818182
2022021042,14,59:43:00,0.0,23,22,1,0,1,0.956521739
2022021042,16,59:20:00,0.0,36,34,1,1,2,0.944444444
2022021043,10,60:00:00,0.0,26,22,4,0,4,0.846153846
2022021043,22,58:43:00,0.0,37,31,7,0,6,0.837837838
2022021044,8,58:47:00,0.0,36,34,0,0,2,0.944444444
2022021044,1,60:00:00,0.0,24,23,0,0,1,0.958333333
2022021045,29,57:57:00,0.0,23,19,1,1,4,0.826086957
2022021045,19,59:27:00,0.0,39,37,3,2,2,0.948717949
2022021046,12,56:21:00,0.0,23,20,0,1,3,0.869565217
2022021046,54,60:00:00,0.0,33,33,1,0,0,1.0
2022021047,13,64:31:00,0.0,27,22,2,4,5,0.814814815
2022021047,52,64:09:00,0.0,48,44,9,1,4,0.916666667
2022021048,2,59:32:00,0.0,27,22,4,2,5,0.814814815
2022021048,15,59:19:00,0.0,18,18,7,0,1,1.0
2022021049,55,63:26:00,0.0,25,21,1,2,4,0.84
2022021049,25,62:30:00,0.0,31,28,2,0,3,0.903225806
2022021050,23,59:56:00,0.0,20,18,3,1,2,0.9
2022021050,9,59:30:00,0.0,29,25,8,0,4,0.862068966
2022021051,28,58:34:00,0.0,28,24,7,1,4,0.857142857
2022021051,30,59:49:00,0.0,37,35,4,0,2,0.945945946
2022021052,26,65:00:00,0.0,30,29,4,2,1,0.966666667
2022021052,18,64:51:00,0.0,27,26,2,0,1,0.962962963
2022021053,17,60:00:00,0.0,33,30,5,0,3,0.909090909
2022021053,6,58:07:00,0.0,25,21,2,0,4,0.84
2022021054,5,61:33:00,0.0,29,27,4,1,2,0.931034483
2022021054,3,61:38:00,0.0,35,32,5,0,3,0.914285714
2022021055,1,59:46:00,0.0,32,32,3,1,0,1.0
2022021055,12,60:00:00,0.0,23,20,4,1,3,0.869565217
2022021056,19,58:30:00,0.0,30,26,2,0,4,0.866666667
2022021056,54,60:00:00,0.0,33,30,1,4,3,0.909090909
2022021057,14,58:06:00,0.0,22,19,2,0,3,0.863636364
2022021057,52,59:57:00,0.0,35,33,7,0,2,0.942857143
2022021058,53,64:09:00,0.0,34,30,4,0,4,0.882352941
2022021058,30,64:09:00,0.0,23,18,0,0,5,0.782608696
2022021059,20,60:00:00,0.0,31,30,6,1,1,0.967741935
2022021059,9,60:00:00,0.0,39,34,6,3,5,0.871794872
2022021060,24,59:19:00,0.0,36,31,1,0,5,0.861111111
2022021060,18,61:12:00,0.0,37,33,1,0,4,0.891891892
2022021061,10,56:15:00,0.0,29,25,5,0,4,0.862068966
2022021061,7,60:00:00,0.0,28,25,3,0,3,0.892857143
2022021062,8,23:58,0.0,15,9,2,0,6,0.6
2022021062,8,36:00:00,0.0,18,16,1,1,2,0.888888889
2022021062,21,60:00:00,0.0,19,15,0,0,4,0.789473684
2022021063,55,60:00:00,0.0,32,27,1,2,5,0.84375
2022021063,25,60:00:00,0.0,28,26,3,0,2,0.928571429
2022021064,5,38:31:00,0.0,14,13,0,0,1,0.928571429
2022021064,5,20:00,0.0,7,3,0,0,4,0.428571429
2022021064,8,60:00:00,0.0,43,39,4,0,4,0.906976744
2022021065,1,59:55:00,0.0,30,26,3,0,4,0.866666667
2022021065,14,60:00:00,0.0,23,22,3,0,1,0.956521739
2022021066,4,58:21:00,0.0,32,28,4,0,4,0.875
2022021066,54,60:00:00,0.0,30,27,3,0,3,0.9
2022021067,3,60:00:00,0.0,31,28,2,0,3,0.903225806
2022021067,15,57:50:00,0.0,35,31,8,1,4,0.885714286
2022021068,12,60:00:00,0.0,24,21,1,0,3,0.875
2022021068,52,58:51:00,0.0,24,20,1,0,4,0.833333333
2022021069,18,60:00:00,0.0,29,28,6,0,1,0.965517241
2022021069,17,57:02:00,0.0,16,14,6,1,2,0.875
2022021070,16,31:12:00,0.0,26,23,1,1,3,0.884615385
2022021070,16,28:48:00,0.0,16,16,2,0,0,1.0
2022021070,6,59:21:00,0.0,28,23,2,0,5,0.821428571
2022021071,22,59:53:00,0.0,32,29,9,0,3,0.90625
2022021071,9,59:46:00,0.0,32,27,3,3,5,0.84375
2022021072,53,63:10:00,0.0,45,42,6,0,3,0.933333333
2022021072,20,63:10:00,0.0,25,21,0,0,4,0.84
2022021073,23,59:44:00,0.0,27,25,4,2,2,0.925925926
2022021073,25,59:19:00,0.0,19,14,1,3,5,0.736842105
2022021074,28,64:17:00,0.0,48,42,7,1,6,0.875
2022021074,29,64:17:00,0.0,32,27,5,0,5,0.84375
2022021075,26,60:00:00,0.0,28,26,2,0,2,0.928571429
2022021075,2,58:17:00,0.0,36,32,1,1,4,0.888888889
2022021076,15,64:32:00,0.0,27,23,1,0,4,0.851851852
2022021076,7,65:00:00,0.0,39,35,3,1,4,0.897435897
2022021077,10,64:19:00,0.0,29,28,4,1,1,0.965517241
2022021077,21,65:00:00,0.0,18,17,3,0,1,0.944444444
2022021078,19,27:35:00,0.0,11,8,1,1,3,0.727272727
2022021078,19,32:05:00,17.0,24,19,4,2,5,0.791666667
2022021078,30,60:00:00,2.0,36,31,2,0,5,0.861111111
2022021079,24,60:00:00,0.0,33,27,2,2,6,0.818181818
2022021079,2,59:57:00,0.0,23,20,2,0,3,0.869565217
2022021080,9,58:44:00,0.0,30,25,2,0,5,0.833333333
2022021080,21,60:00:00,0.0,36,32,9,2,4,0.888888889
2022021081,13,60:00:00,0.0,30,25,0,4,5,0.833333333
2022021081,8,21:29,0.0,18,12,4,0,6,0.666666667
2022021081,8,38:31:00,0.0,24,21,4,0,3,0.875
2022021082,3,59:57:00,0.0,32,30,0,1,2,0.9375
2022021082,5,58:42:00,0.0,34,31,2,0,3,0.911764706
2022021083,1,64:36:00,0.0,24,21,2,0,3,0.875
2022021083,14,65:00:00,0.0,35,32,7,1,3,0.914285714
2022021084,52,57:12:00,0.0,23,21,2,1,2,0.913043478
2022021084,6,60:00:00,0.0,36,36,10,1,0,1.0
2022021085,18,57:37:00,0.0,21,19,0,2,2,0.904761905
2022021085,16,60:00:00,0.0,36,35,3,1,1,0.972222222
2022021086,22,60:00:00,0.0,26,25,3,1,1,0.961538462
2022021086,25,58:37:00,0.0,29,26,3,1,3,0.896551724
2022021087,54,59:11:00,0.0,29,23,0,2,6,0.793103448
2022021087,20,60:00:00,0.0,19,17,4,0,2,0.894736842
2022021088,53,59:39:00,0.0,31,29,10,0,2,0.935483871
2022021088,23,57:57:00,0.0,27,24,0,1,3,0.888888889
2022021089,26,60:00:00,0.0,30,29,7,0,1,0.966666667
2022021089,29,26:02:00,0.0,9,9,1,0,0,1.0
2022021089,29,33:48:00,0.0,27,23,1,0,4,0.851851852
2022021090,28,61:38:00,0.0,32,30,6,1,2,0.9375
2022021090,55,61:37:00,0.0,32,31,2,1,1,0.96875
2022021091,4,60:00:00,0.0,38,36,13,0,2,0.947368421
2022021091,7,60:00:00,0.0,22,17,1,0,5,0.772727273
2022021092,10,60:00:00,0.0,34,32,2,0,2,0.941176471
2022021092,12,60:00:00,0.0,24,19,0,1,5,0.791666667
